taxon_name,level_1
abies,NA
abies_balsamea,NA
abies_lasiocarpa,NA
acacia,NA
acacia_type,NA
acer,NA
acer_cf_a_glabrum,NA
acer_cf_a_negundo,NA
acer_cf_a_pensylvanicum,NA
acer_circinatum,NA
acer_circinatum_type,NA
acer_glabrum,NA
acer_macrophyllum,NA
acer_macrophyllum_type,NA
acer_negundo,NA
acer_negundo_type,NA
acer_nigrum,NA
acer_pensylvanicum,NA
acer_rubrum,NA
acer_rubrum_type,NA
acer_saccharinum,NA
acer_saccharinum_type,NA
acer_saccharum,NA
acer_saccharum_type,NA
acer_sp,NA
acer_spicatum,NA
acer_type,NA
acer_undiff,NA
adenostoma,NA
adenostoma_fasciculatum,NA
adenostoma_sparsifolium,NA
aesculus,NA
agave,NA
ailanthus,NA
allenrolfea_occidentalis,NA
alnus,NA
alnus_hexaporate,NA
alnus_incana,NA
alnus_incana_type,NA
alnus_pentaporate,NA
alnus_rhombifolia_type,NA
alnus_rubra,NA
alnus_rubra_type,NA
alnus_serrulata_type,NA
alnus_tetraporate,NA
alnus_triporate,NA
alnus_undiff,NA
alnus_viridis,NA
alnus_viridis_subsp_crispa,NA
alnus_viridis_subsp_crispa_type,NA
alnus_viridis_subsp_sinuata,NA
alnus_viridis_subsp_sinuata_type,NA
alnus_viridis_type,NA
amelanchier,NA
amelanchier_type,NA
amorpha_fruticosa,NA
anacardiaceae,NA
anacardiaceae_undiff,NA
andromeda,NA
andromeda_polifolia,NA
andromeda_polifolia_var_latifolia,NA
annona,NA
annonaceae,NA
aquifoliaceae,NA
arceuthobium,NA
arceuthobium_loranthaceae,NA
arctostaphylos,NA
arctostaphylos_uva_minus_ursi,NA
arctous_alpina_a_rubra,NA
arecaceae,NA
arecaceae_type_undiff,NA
arecaceae_undiff,NA
asimina,NA
avicennia,NA
batis,NA
berberidaceae,NA
berberis,NA
berberis_repens,NA
berberis_type,NA
berchemia_scandens,NA
betula,NA
betula_20_minus_25_mu_m,NA
betula_bigger_than_20_mu_m,NA
betula_bigger_than_25_mu_m,NA
betula_det_shrub,NA
betula_det_tree,NA
betula_glandulosa,NA
betula_glandulosa_type,NA
betula_large,NA
betula_myrica,NA
betula_nana,NA
betula_papyrifera,NA
betula_shrub,NA
betula_small,NA
betula_smaller_than_20_mu_m,NA
betula_spp,NA
betula_undiff,NA
betulaceae,NA
betulaceae_undiff,NA
bumelia,NA
bursera,NA
bursera_simaruba,NA
bursera_type,NA
byrsonima,NA
cactaceae,NA
calycanthus,NA
cannabaceae,NA
canotia,NA
caprifoliaceae,NA
caprifoliaceae_sensu_lato,NA
caprifoliaceae_sensu_lato_undiff,NA
caprifoliaceae_undiff,NA
carpinus,NA
carya,NA
carya_cordiformis,NA
carya_ovata,NA
cassia,NA
cassiope,NA
cassiope_tetragona,NA
cassiope_tetragona_type,NA
cassiope_type,NA
castanea,NA
