taxon_name,level_1
abies,NA
abies_alba,NA
abies_undiff,NA
acacia,NA
acer,NA
acer_campestre,NA
acer_campestre_type,NA
acer_negundo,NA
acer_negundo_type,NA
acer_type,NA
aesculus,NA
aesculus_hippocastanum,NA
aesculus_type,NA
ailanthus,NA
ailanthus_altissima,NA
alnus,NA
alnus_cf_a_glutinosa,NA
alnus_cf_a_suaveolens,NA
alnus_cf_a_viridis,NA
alnus_corroded,NA
alnus_glutinosa,NA
alnus_glutinosa_a_incana,NA
alnus_glutinosa_type,NA
alnus_incana,NA
alnus_incana_type,NA
alnus_shrub_pale_shallow_pores,NA
alnus_sp,NA
alnus_subg_alnobetula,NA
alnus_tree_robust_deep_pores,NA
alnus_undiff,NA
alnus_viridis,NA
alnus_viridis_subsp_suaveolens,NA
alnus_viridis_type,NA
andromeda,NA
andromeda_polifolia,NA
andromeda_type,NA
arbutus,NA
arbutus_unedo,NA
arceuthobium,NA
arceuthobium_oxycedri,NA
arctostaphylos,NA
arctostaphylos_uva_minus_ursi,NA
arctostaphylos_uva_minus_ursi_type,NA
arctous_alpina,NA
berberidaceae,NA
berberis,NA
berberis_type,NA
berberis_vulgaris,NA
betula,NA
betula_alnus_corylus_myrica_type_114_hd_v,NA
betula_carpinus,NA
betula_cf_b_nana,NA
betula_corroded,NA
betula_corylus,NA
betula_corylus_myrica,NA
betula_excluding_b_nana,NA
betula_fruticosa,NA
betula_humilis,NA
betula_hybrid,NA
betula_nana,NA
betula_nana_type,NA
betula_pendula,NA
betula_pendula_b_pubescens,NA
betula_pubescens,NA
betula_pubescens_type,NA
betula_sect_apterocaryon,NA
betula_sect_betula,NA
betula_tree,NA
betula_undiff,NA
betulaceae,NA
bruckenthalia,NA
bruckenthalia_type,NA
buxus,NA
buxus_sempervirens,NA
calicotome,NA
calligonum,NA
calluna,NA
calluna_vulgaris,NA
calluna_vulgaris_type,NA
cannabaceae,NA
cannabaceae_undiff,NA
caprifoliaceae,NA
caprifoliaceae_undiff,NA
carpinus,NA
carpinus_betulus,NA
carpinus_betulus_type,NA
carpinus_corroded,NA
carpinus_orientalis,NA
carpinus_orientalis_type,NA
carpinus_type,NA
carya,NA
carya_glabra_type,NA
carya_tomentosa_type,NA
carya_type,NA
castanea,NA
castanea_sativa,NA
castanea_type,NA
cedrus,NA
cedrus_type,NA
celastraceae,NA
celtis,NA
celtis_australis,NA
cephalanthus,NA
ceratonia,NA
ceratonia_siliqua,NA
cercis,NA
cercis_siliquastrum,NA
cf_carpinus,NA
cf_cedrus,NA
cf_cytisus,NA
cf_daphne,NA
cf_empetrum,NA
cf_ephedra_fragilis,NA
cf_ficus,NA
