taxon_name,level_1
abies,NA
abies_sibirica,NA
acacia,NA
acer,NA
aesculus,NA
alangium,NA
alnus,NA
alnus_glutinosa,NA
alnus_glutinosa_type,NA
alnus_hirsuta,NA
alnus_hirsuta_type,NA
alnus_incana,NA
alnus_subg_alnobetula,NA
alnus_undiff,NA
alnus_viridis,NA
alnus_viridis_subsp_fruticosa,NA
alnus_viridis_subsp_fruticosa_type,NA
amygdaloideae,NA
anacardiaceae,NA
andromeda,NA
aphanamixis_type,NA
aporosa,NA
arbutus,NA
arceuthobium,NA
arctostaphylos,NA
atraphaxis,NA
atraphaxis_type,NA
berberidaceae,NA
berberis,NA
betula,NA
betula_cf_b_fruticosa,NA
betula_cf_b_nana,NA
betula_cf_b_pendula,NA
betula_costata,NA
betula_dahurica,NA
betula_ermanii,NA
betula_fruticosa,NA
betula_humilis,NA
betula_nana,NA
betula_nana_subsp_exilis,NA
betula_nana_type,NA
betula_pendula,NA
betula_pendula_subsp_mandshurica,NA
betula_pubescens,NA
betula_pubescens_type,NA
betula_pubescens_var_pumila,NA
betula_schmidtii,NA
betula_sect_apterocaryon,NA
betula_sect_apterocaryon_type,NA
betula_sect_betula,NA
betula_sect_betula_type,NA
betula_sect_costatae,NA
betula_subg_betula,NA
betula_undiff,NA
betulaceae_undiff,NA
bignoniaceae_undiff,NA
buxus,NA
calligonum,NA
calluna,NA
calluna_type,NA
calluna_vulgaris,NA
cannabaceae,NA
capparis,NA
caprifoliaceae,NA
caprifoliaceae_sensu_lato_undiff,NA
caprifoliaceae_undiff,NA
carpinus,NA
carpinus_betulus,NA
carpinus_betulus_type,NA
carpinus_cordata,NA
carpinus_orientalis,NA
carpinus_tschonoskii,NA
carpinus_type,NA
carya,NA
carya_type,NA
cassiope,NA
castanea,NA
castanea_castanopsis,NA
castanea_sativa,NA
castanopsis,NA
casuarina,NA
catalpa,NA
cedrus,NA
cedrus_broken,NA
cedrus_crumpled,NA
cedrus_degraded,NA
celastraceae,NA
celtis,NA
celtis_aphananthe,NA
celtis_australis,NA
ceratonia,NA
ceratonia_siliqua,NA
cercis,NA
cf_abies,NA
cf_carya,NA
cf_genista,NA
cf_loranthaceae,NA
cf_nyssa,NA
cf_phillyrea,NA
cf_populus,NA
cf_pterocarya_fraxinifolia,NA
cf_rhamnaceae,NA
cf_rhus,NA
cf_thymelaeaceae,NA
cistus,NA
cistus_albidus_type,NA
cistus_type,NA
coniferae_undiff,NA
cornaceae_type,NA
cornus,NA
cornus_mas,NA
cornus_sanguinea,NA
cornus_suecica,NA
corylus,NA
corylus_avellana,NA
cotoneaster,NA
crataegus,NA
crataegus_type,NA
cryptomeria,NA
cupressaceae,NA
cupressaceae_taxaceae_undiff,NA
cupressaceae_type,NA
cupressaceae_undiff,NA
dacrydium,NA
daphne,NA
daphne_type,NA
diospyros,NA
dodonaea,NA
elaeagnaceae,NA
elaeagnus,NA
empetrum,NA
empetrum_nigrum,NA
empetrum_type,NA
engelhardia,NA
ephedra,NA
ephedra_alata_type,NA
ephedra_distachya,NA
ephedra_distachya_type,NA
ephedra_fragilis,NA
ephedra_fragilis_type,NA
ephedra_intermedia_type,NA
ephedra_major_type,NA
ephedra_sp,NA
erica_type,NA
ericaceae,NA
ericaceae_undiff,NA
ericales,NA
ericales_undiff,NA
eucalyptus,NA
eurya_type,NA
fagus,NA
fagus_crenata,NA
fagus_japonica,NA
frangula_alnus,NA
fraxinus,NA
fraxinus_excelsior,NA
fraxinus_excelsior_type,NA
fraxinus_mandshurica,NA
fraxinus_ornus,NA
fraxinus_ornus_type,NA
fraxinus_syriaca,NA
fumana_type,NA
garcinia,NA
genista_group,NA
genista_type,NA
hamamelidaceae,NA
hedera,NA
hedera_helix,NA
hippocastanoideae_undiff,NA
hippophae,NA
hippophae_rhamnoides,NA
ilex,NA
ilex_aquifolium,NA
illicium,NA
juglans,NA
juglans_pterocarya,NA
juglans_regia,NA
juglans_type,NA
juniperus,NA
juniperus_communis,NA
juniperus_type,NA
larix,NA
larix_gmelinii,NA
larix_sibirica,NA
larix_type,NA
lauraceae,NA
laurus,NA
ledum_type,NA
ligustrum,NA
ligustrum_type,NA
liquidambar,NA
lonicera,NA
loranthaceae,NA
loranthus,NA
loranthus_europaeus,NA
magnoliaceae,NA
malinae,NA
mallotus,NA
melastomataceae,NA
meliaceae_undiff,NA
mimosoid_clade,NA
moraceae,NA
morus_alba_type,NA
myrica,NA
myricaria,NA
myrtaceae,NA
myrtus,NA
nerium,NA
nitraria,NA
olea,NA
olea_europaea,NA
olea_type,NA
oleaceae,NA
oleaceae_broken,NA
oleaceae_crumpled,NA
oleaceae_obscured,NA
oleaceae_undiff,NA
ostrya_carpinifolia,NA
ostrya_carpinus,NA
ostrya_carpinus_betulus_type,NA
ostrya_carpinus_orientalis,NA
ostrya_carpinus_type,NA
ostrya_corylus_type,NA
ostrya_type,NA
paliurus,NA
paliurus_spina_minus_christi,NA
parrotia_persica,NA
parthenocissus,NA
phellodendron,NA
phillyrea,NA
phillyrea_type,NA
picea,NA
picea_abies,NA
picea_obovata,NA
picea_pinus_undiff,NA
picea_sect_eupicea,NA
picea_sect_omorika,NA
picea_undiff,NA
pinaceae,NA
pinaceae_broken,NA
pinaceae_corroded,NA
pinaceae_crumpled,NA
pinaceae_degraded,NA
pinaceae_obscured,NA
pinaceae_undiff,NA
pinus,NA
pinus_broken,NA
pinus_cembra_type,NA
pinus_corroded,NA
pinus_crumpled,NA
pinus_degraded,NA
pinus_fragmented,NA
pinus_haploxylon,NA
pinus_koraiensis,NA
pinus_pumila,NA
pinus_sibirica,NA
pinus_subg_pinus,NA
pinus_subg_pinus_type,NA
pinus_subg_strobus,NA
pinus_subg_strobus_type,NA
pinus_subg_strobus_undiff,NA
pinus_sylvestris,NA
pinus_sylvestris_type,NA
pinus_undiff,NA
pistacia,NA
pistacia_atlantica,NA
pistacia_palaestina,NA
platanus,NA
platanus_orientalis,NA
platycarya,NA
podocarpaceae,NA
podocarpus,NA
populus,NA
prosopis,NA
prunus,NA
prunus_type,NA
pseudolarix,NA
pterocarya,NA
pterocarya_fraxinifolia,NA
quercus,NA
quercus_cerris,NA
quercus_cerris_type,NA
quercus_coccifera,NA
quercus_coccifera_type,NA
quercus_coccifera_type_broken,NA
quercus_coccifera_type_corroded,NA
quercus_coccifera_type_crumpled,NA
quercus_deciduous,NA
quercus_evergreen,NA
quercus_ilex,NA
quercus_ilex_q_coccifera_type,NA
quercus_ilex_type,NA
quercus_indet,NA
quercus_ithaburensis,NA
quercus_mongolica,NA
quercus_pubescens_q_robur_type,NA
quercus_robur,NA
quercus_sect_cyclobalanopsis,NA
quercus_subg_quercus,NA
quercus_undiff,NA
quercus_undiff_broken,NA
quercus_undiff_corroded,NA
quercus_undiff_crumpled,NA
quercus_undiff_degraded,NA
quercus_undiff_obscured,NA
reevesia,NA
rhamnaceae,NA
rhamnus,NA
rhamnus_cathartica,NA
rhamnus_type,NA
rhododendron,NA
rhododendron_tomentosum,NA
rhus,NA
ribes,NA
rosa,NA
rubiaceae,NA
rubiaceae_undiff,NA
rubus,NA
rubus_chamaemorus,NA
rubus_type,NA
rutaceae,NA
rutaceae_undiff,NA
salicaceae_undiff,NA
salix,NA
salix_type,NA
sambucus,NA
sambucus_ebulus,NA
sambucus_nigra_type,NA
sambucus_racemosa_type,NA
sapindaceae_undiff,NA
schima_type,NA
schisandra,NA
sciadopitys,NA
skimmia,NA
sorbus,NA
sorbus_group,NA
sorbus_type,NA
spermatophyta_undiff_trees,NA
spiraea,NA
spiraea_type,NA
styracaceae,NA
styrax,NA
styrax_type,NA
symplocos,NA
syringa,NA
tamaricaceae,NA
tamarix,NA
tamarix_type,NA
taxus,NA
taxus_baccata,NA
tetracentron,NA
thymelaea,NA
tilia,NA
tilia_cordata,NA
tournefortia,NA
trema,NA
tsuga,NA
tsuga_canadensis,NA
tsuga_diversifolia,NA
tsuga_dumosa,NA
tsuga_undiff,NA
ulmaceae,NA
ulmus,NA
ulmus_glabra,NA
ulmus_laevis,NA
ulmus_minor,NA
ulmus_sp,NA
ulmus_undiff,NA
ulmus_zelkova,NA
urticaceae_moraceae,NA
vaccinium,NA
vaccinium_type,NA
viburnum,NA
viburnum_opulus,NA
viburnum_type,NA
viscum,NA
vitis,NA
vitis_vinifera,NA
weigela,NA
zanthoxylum,NA
zelkova,NA
ziziphus,NA
ziziphus_type,NA
zygophyllaceae,NA
